index,Time,Open,High,Low,Close,Volume,WeekDay,Close_Open_Difference,Weekend_Difference
3161,2016-01-08,1.09177,1.09299,1.08033,1.09235,219727,4,0.0005800000000000249,0.0
3162,2016-01-09,0.0,0.0,0.0,0.0,0,5,0.0,-0.0006299999999999084
3164,2016-01-11,1.09172,1.09697,1.08479,1.08521,224088,0,-0.006510000000000016,0.0
3165,2016-01-12,1.08522,1.09002,1.08197,1.08375,240900,1,-0.0014700000000000824,0.0
3166,2016-01-13,1.08374,1.0894,1.08049,1.08859,260934,2,0.004850000000000021,0.0
3167,2016-01-14,1.0886,1.09432,1.08346,1.08639,281537,3,-0.0022100000000000453,0.0
3168,2016-01-15,1.0864,1.09846,1.08606,1.0915,295902,4,0.005099999999999882,0.0
3169,2016-01-16,0.0,0.0,0.0,0.0,0,5,0.0,0.0006800000000000139
3171,2016-01-18,1.09218,1.09276,1.08689,1.08831,208043,0,-0.003869999999999818,0.0
3172,2016-01-19,1.08832,1.09389,1.08595,1.09213,276486,1,0.003810000000000091,0.0
3173,2016-01-20,1.09213,1.0976,1.08671,1.08741,325873,2,-0.0047200000000000575,0.0
3174,2016-01-21,1.08741,1.0921,1.0778,1.08539,365022,3,-0.0020199999999999108,0.0
3175,2016-01-22,1.08537,1.08629,1.07892,1.07947,323528,4,-0.005900000000000016,0.0
3176,2016-01-23,0.0,0.0,0.0,0.0,0,5,0.0,-0.00034000000000000696
3178,2016-01-25,1.07913,1.08569,1.07893,1.08455,296712,0,0.00541999999999998,0.0
3179,2016-01-26,1.08455,1.08743,1.08187,1.08537,284706,1,0.0008200000000000429,0.0
3180,2016-01-27,1.08537,1.09164,1.08507,1.08958,306767,2,0.004210000000000047,0.0
3181,2016-01-28,1.08958,1.09676,1.08697,1.09296,318153,3,0.0033799999999999386,0.0
3182,2016-01-29,1.09296,1.09485,1.081,1.083,332349,4,-0.009959999999999969,0.0
3183,2016-01-30,0.0,0.0,0.0,0.0,0,5,0.0,9.999999999998899e-05
3185,2016-02-01,1.0831,1.09128,1.08147,1.08953,306184,0,0.006430000000000158,0.0
3186,2016-02-02,1.08953,1.09399,1.08924,1.09224,291208,1,0.00270999999999999,0.0
3187,2016-02-03,1.09222,1.11455,1.09038,1.1111,359482,2,0.018880000000000008,0.0
3188,2016-02-04,1.1111,1.12389,1.10696,1.12049,373560,3,0.00939000000000001,0.0
3189,2016-02-05,1.12051,1.1247,1.11088,1.11561,314387,4,-0.004899999999999904,0.0
3190,2016-02-06,0.0,0.0,0.0,0.0,0,5,0.0,-0.0014099999999999113
3192,2016-02-08,1.1142,1.12159,1.10865,1.1201,377913,0,0.005900000000000016,0.0
3193,2016-02-09,1.1201,1.13379,1.11624,1.12906,399563,1,0.008959999999999857,0.0
3194,2016-02-10,1.12907,1.13115,1.11606,1.13034,420252,2,0.0012699999999998823,0.0
3195,2016-02-11,1.1303,1.13762,1.1275,1.13084,413109,3,0.0005399999999999849,0.0
3196,2016-02-12,1.13084,1.13248,1.12141,1.12532,328576,4,-0.005519999999999969,0.0
3197,2016-02-13,0.0,0.0,0.0,0.0,0,5,0.0,-0.0018500000000001293
3199,2016-02-15,1.12347,1.12499,1.1128,1.11735,280800,0,-0.006119999999999903,0.0
3200,2016-02-16,1.11734,1.11931,1.11188,1.11302,327422,1,-0.0043200000000001015,0.0
3201,2016-02-17,1.113,1.1179,1.1106,1.11326,337644,2,0.00025999999999992696,0.0
3202,2016-02-18,1.11326,1.11497,1.1071,1.11235,344009,3,-0.0009099999999999664,0.0
3203,2016-02-19,1.11235,1.11392,1.10669,1.11284,311266,4,0.0004900000000001015,0.0
3204,2016-02-20,0.0,0.0,0.0,0.0,0,5,0.0,-0.0018100000000000893
3206,2016-02-22,1.11103,1.11246,1.10032,1.10281,340736,0,-0.008219999999999894,0.0
3207,2016-02-23,1.10281,1.10527,1.09901,1.10136,326239,1,-0.0014500000000001734,0.0
3208,2016-02-24,1.10136,1.10461,1.09573,1.10095,364642,2,-0.0004099999999997994,0.0
3209,2016-02-25,1.10095,1.10498,1.09867,1.10422,341017,3,0.003269999999999884,0.0
3210,2016-02-26,1.10423,1.10683,1.09116,1.093,326109,4,-0.011230000000000073,0.0
3211,2016-02-27,0.0,0.0,0.0,0.0,0,5,0.0,-0.0014099999999999113
3213,2016-02-29,1.09159,1.09625,1.08593,1.08785,367037,0,-0.0037400000000000766,0.0
3214,2016-03-01,1.08784,1.08935,1.08342,1.08742,343233,1,-0.0004199999999998649,0.0
3215,2016-03-02,1.08743,1.08765,1.08255,1.08698,340055,2,-0.0004499999999998394,0.0
3216,2016-03-03,1.087,1.09727,1.08536,1.09511,335752,3,0.008110000000000062,0.0
3217,2016-03-04,1.09511,1.10434,1.09034,1.10055,328376,4,0.005439999999999889,0.0
3218,2016-03-05,0.0,0.0,0.0,0.0,0,5,0.0,-0.0016899999999999693
3220,2016-03-07,1.09886,1.10258,1.094,1.10177,334358,0,0.002909999999999968,0.0
3221,2016-03-08,1.10176,1.10578,1.09922,1.09957,321106,1,-0.0021900000000001363,0.0
3222,2016-03-09,1.09958,1.10349,1.09461,1.09826,330863,2,-0.0013199999999999878,0.0
3223,2016-03-10,1.09825,1.12179,1.08222,1.11845,391051,3,0.020199999999999996,0.0
3224,2016-03-11,1.11849,1.12096,1.10803,1.11468,315449,4,-0.003810000000000091,0.0
3225,2016-03-12,0.0,0.0,0.0,0.0,0,5,0.0,-0.0011299999999998533
3227,2016-03-14,1.11355,1.11763,1.10779,1.10992,334533,0,-0.003630000000000022,0.0
3228,2016-03-15,1.10991,1.11248,1.10719,1.11068,374143,1,0.0007699999999999374,0.0
3229,2016-03-16,1.11068,1.12421,1.10579,1.12104,353020,2,0.010360000000000147,0.0
3230,2016-03-17,1.12105,1.13425,1.12061,1.13175,389308,3,0.010699999999999932,0.0
3231,2016-03-18,1.13174,1.13368,1.12562,1.12696,312897,4,-0.0047800000000000065,0.0
3232,2016-03-19,0.0,0.0,0.0,0.0,0,5,0.0,-0.0012099999999999334
3234,2016-03-21,1.12575,1.12848,1.12295,1.12367,313415,0,-0.002080000000000082,0.0
3235,2016-03-22,1.12366,1.12599,1.11885,1.12143,308602,1,-0.0022300000000001763,0.0
3236,2016-03-23,1.12142,1.12191,1.11594,1.11795,294410,2,-0.003470000000000084,0.0
3237,2016-03-24,1.11794,1.11877,1.11442,1.11645,264610,3,-0.0014899999999999913,0.0
3238,2016-03-25,1.11645,1.11757,1.11529,1.11624,51180,4,-0.00021000000000004349,0.0
3239,2016-03-26,0.0,0.0,0.0,0.0,0,5,0.0,-8.999999999992347e-05
3241,2016-03-28,1.11615,1.12198,1.1153,1.11963,182883,0,0.0034799999999999276,0.0
3242,2016-03-29,1.11963,1.13033,1.1169,1.12964,310240,1,0.010010000000000074,0.0
3243,2016-03-30,1.12961,1.13654,1.12863,1.13296,341159,2,0.003349999999999964,0.0
3244,2016-03-31,1.13295,1.14118,1.13101,1.13827,290292,3,0.005319999999999991,0.0
3245,2016-04-01,1.13828,1.14379,1.13347,1.13899,256305,4,0.0007099999999999884,0.0
3246,2016-04-02,0.0,0.0,0.0,0.0,0,5,0.0,0.001000000000000112
3248,2016-04-04,1.13999,1.14125,1.13574,1.14004,267274,0,4.999999999988347e-05,0.0
3249,2016-04-05,1.14005,1.1405,1.13359,1.13828,245144,1,-0.0017700000000000493,0.0
3250,2016-04-06,1.13827,1.14316,1.13266,1.14114,255114,2,0.00287000000000015,0.0
3251,2016-04-07,1.14116,1.14539,1.13376,1.13684,289046,3,-0.0043199999999998795,0.0
3252,2016-04-08,1.13682,1.14193,1.13491,1.1395,225119,4,0.0026800000000000157,0.0
3253,2016-04-09,0.0,0.0,0.0,0.0,0,5,0.0,0.0017700000000000493
3255,2016-04-11,1.14127,1.14473,1.13723,1.14104,257482,0,-0.00022999999999995246,0.0
3256,2016-04-12,1.14102,1.14649,1.13453,1.13804,260208,1,-0.0029799999999999827,0.0
3257,2016-04-13,1.13805,1.13816,1.12631,1.12659,265707,2,-0.011460000000000026,0.0
3258,2016-04-14,1.12659,1.12948,1.12339,1.12554,242036,3,-0.0010499999999999954,0.0
3259,2016-04-15,1.12554,1.13169,1.12457,1.12823,188274,4,0.002690000000000081,0.0
3260,2016-04-16,0.0,0.0,0.0,0.0,0,5,0.0,0.0017899999999999583
3262,2016-04-18,1.13002,1.13321,1.12737,1.13103,223953,0,0.0010099999999999554,0.0
3263,2016-04-19,1.13102,1.13845,1.13102,1.13575,223726,1,0.004730000000000123,0.0
3264,2016-04-20,1.13574,1.13876,1.12905,1.12988,248267,2,-0.005859999999999976,0.0
3265,2016-04-21,1.12986,1.13981,1.12699,1.12976,261468,3,-9.999999999998899e-05,0.0
3266,2016-04-22,1.12977,1.13087,1.12181,1.12227,229151,4,-0.00749999999999984,0.0
3267,2016-04-23,0.0,0.0,0.0,0.0,0,5,0.0,-0.0006500000000000394
3269,2016-04-25,1.12162,1.12781,1.1215,1.12651,257740,0,0.004889999999999839,0.0
3270,2016-04-26,1.12653,1.13397,1.12562,1.13032,255998,1,0.00378999999999996,0.0
3271,2016-04-27,1.13033,1.1361,1.12715,1.13102,274547,2,0.0006899999999998574,0.0
3272,2016-04-28,1.13102,1.13679,1.12959,1.13632,291579,3,0.005300000000000082,0.0
3273,2016-04-29,1.1363,1.14592,1.13625,1.14464,267809,4,0.008340000000000014,0.0
3274,2016-04-30,0.0,0.0,0.0,0.0,0,5,0.0,0.0012899999999997913
3276,2016-05-02,1.14593,1.15394,1.14482,1.15339,234752,0,0.007460000000000022,0.0
3277,2016-05-03,1.15338,1.16162,1.14929,1.1505,272727,1,-0.0028799999999999937,0.0
3278,2016-05-04,1.15051,1.15294,1.14661,1.14851,272176,2,-0.0020000000000000018,0.0
3279,2016-05-05,1.14851,1.14938,1.13859,1.13966,226104,3,-0.008850000000000025,0.0
3280,2016-05-06,1.13966,1.14802,1.13866,1.14021,226809,4,0.0005500000000000504,0.0
3281,2016-05-07,0.0,0.0,0.0,0.0,0,5,0.0,-0.0008500000000000174
3283,2016-05-09,1.13936,1.14199,1.13753,1.13844,231160,0,-0.0009200000000000319,0.0
3284,2016-05-10,1.13845,1.14098,1.13587,1.13728,200804,1,-0.0011699999999998933,0.0
3285,2016-05-11,1.13728,1.14466,1.13725,1.14282,186366,2,0.005539999999999878,0.0
3286,2016-05-12,1.14282,1.14291,1.13706,1.13735,197375,3,-0.005469999999999864,0.0
3287,2016-05-13,1.13737,1.13767,1.1283,1.13097,231698,4,-0.006399999999999961,0.0
3288,2016-05-14,0.0,0.0,0.0,0.0,0,5,0.0,2.999999999997449e-05
3290,2016-05-16,1.131,1.13422,1.13021,1.13179,188524,0,0.0007900000000000684,0.0
3291,2016-05-17,1.13181,1.13487,1.1302,1.13081,192202,1,-0.0009999999999998899,0.0
3292,2016-05-18,1.13082,1.13138,1.12141,1.12257,236036,2,-0.008249999999999869,0.0
3293,2016-05-19,1.12259,1.12299,1.11801,1.11986,232628,3,-0.002729999999999899,0.0
3294,2016-05-20,1.11987,1.12375,1.11963,1.12222,158187,4,0.0023500000000000743,0.0
3295,2016-05-21,0.0,0.0,0.0,0.0,0,5,0.0,-0.0014099999999999113
3297,2016-05-23,1.12081,1.12428,1.11875,1.12124,195357,0,0.00042999999999993044,0.0
3298,2016-05-24,1.12122,1.12271,1.11324,1.11386,213656,1,-0.007360000000000033,0.0
3299,2016-05-25,1.11387,1.11781,1.11289,1.11703,216510,2,0.0031600000000000517,0.0
3300,2016-05-26,1.11704,1.12168,1.11591,1.11918,206408,3,0.0021400000000000308,0.0
3301,2016-05-27,1.11918,1.12007,1.11109,1.11116,173930,4,-0.008020000000000138,0.0
3302,2016-05-28,0.0,0.0,0.0,0.0,0,5,0.0,9.999999999998899e-05
3304,2016-05-30,1.11126,1.11517,1.10978,1.11476,137214,0,0.0035000000000000586,0.0
3305,2016-05-31,1.11477,1.11734,1.11181,1.11252,214913,1,-0.0022500000000000853,0.0
3306,2016-06-01,1.11253,1.11976,1.11141,1.11937,223103,2,0.006839999999999957,0.0
3307,2016-06-02,1.11938,1.12199,1.11423,1.11436,207993,3,-0.0050200000000000244,0.0
3308,2016-06-03,1.11438,1.13736,1.11367,1.13658,226676,4,0.022199999999999998,0.0
3309,2016-06-04,0.0,0.0,0.0,0.0,0,5,0.0,-0.0012499999999999734
3311,2016-06-06,1.13533,1.13926,1.13263,1.1357,243728,0,0.00036999999999998145,0.0
3312,2016-06-07,1.1357,1.13804,1.13386,1.13618,183088,1,0.00048000000000003595,0.0
3313,2016-06-08,1.13617,1.14106,1.1361,1.13993,202343,2,0.0037600000000002076,0.0
3314,2016-06-09,1.13993,1.14155,1.12921,1.12977,203519,3,-0.010160000000000169,0.0
3315,2016-06-10,1.12977,1.13214,1.12452,1.12498,188636,4,-0.00478999999999985,0.0
3316,2016-06-11,0.0,0.0,0.0,0.0,0,5,0.0,-0.000180000000000069
3318,2016-06-13,1.1248,1.13028,1.12323,1.12951,222037,0,0.004709999999999992,0.0
3319,2016-06-14,1.12952,1.12985,1.11889,1.12006,202107,1,-0.009460000000000024,0.0
3320,2016-06-15,1.12007,1.12975,1.11897,1.12684,200863,2,0.006770000000000165,0.0
3321,2016-06-16,1.12684,1.12949,1.1131,1.12681,267394,3,-2.999999999997449e-05,0.0
3322,2016-06-17,1.1268,1.12962,1.12231,1.12732,191747,4,0.000520000000000076,0.0
3323,2016-06-18,0.0,0.0,0.0,0.0,0,5,0.0,0.005529999999999813
3325,2016-06-20,1.13285,1.13824,1.1302,1.13316,260959,0,0.00031000000000003247,0.0
3326,2016-06-21,1.13315,1.13495,1.12366,1.12427,217726,1,-0.008879999999999999,0.0
3327,2016-06-22,1.12427,1.13475,1.12417,1.13312,228555,2,0.008849999999999802,0.0
3328,2016-06-23,1.13311,1.14278,1.12693,1.12762,271815,3,-0.005489999999999995,0.0
3329,2016-06-24,1.12761,1.12962,1.09116,1.10913,327407,4,-0.018480000000000052,0.0
3330,2016-06-25,0.0,0.0,0.0,0.0,0,5,0.0,-0.008399999999999963
3332,2016-06-27,1.10073,1.10837,1.09709,1.10194,322402,0,0.0012099999999999334,0.0
3333,2016-06-28,1.10196,1.11116,1.10176,1.10624,241936,1,0.0042799999999998395,0.0
3334,2016-06-29,1.10626,1.11303,1.10494,1.11094,242566,2,0.0046800000000000175,0.0
3335,2016-06-30,1.11094,1.11545,1.10241,1.11123,277540,3,0.00028999999999990145,0.0
3336,2016-07-01,1.11122,1.11693,1.1072,1.11365,213091,4,0.002429999999999932,0.0
3337,2016-07-02,0.0,0.0,0.0,0.0,0,5,0.0,-0.0011200000000000099
3339,2016-07-04,1.11253,1.11595,1.10979,1.11337,168476,0,0.0008399999999999519,0.0
3340,2016-07-05,1.11337,1.11863,1.10477,1.10498,218984,1,-0.008389999999999898,0.0
3341,2016-07-06,1.10498,1.11116,1.10291,1.10881,237626,2,0.00383,0.0
3342,2016-07-07,1.10881,1.11072,1.10526,1.10681,200999,3,-0.0020000000000000018,0.0
3343,2016-07-08,1.10681,1.11201,1.10018,1.10497,187849,4,-0.0018400000000000638,0.0
3344,2016-07-09,0.0,0.0,0.0,0.0,0,5,0.0,-0.00041000000000002146
3346,2016-07-11,1.10456,1.10746,1.10159,1.10592,210733,0,0.0013600000000000279,0.0
3347,2016-07-12,1.10593,1.11259,1.10521,1.10618,222596,1,0.00024999999999986144,0.0
3348,2016-07-13,1.10618,1.11199,1.1042,1.10964,226144,2,0.0034600000000000186,0.0
3349,2016-07-14,1.10964,1.11648,1.10884,1.11165,244677,3,0.0020100000000000673,0.0
3350,2016-07-15,1.11165,1.11488,1.10248,1.10295,210502,4,-0.00869999999999993,0.0
3351,2016-07-16,0.0,0.0,0.0,0.0,0,5,0.0,0.0015899999999999803
3353,2016-07-18,1.10454,1.10842,1.10376,1.10678,194737,0,0.0022400000000000198,0.0
3354,2016-07-19,1.10677,1.10804,1.1,1.10142,204404,1,-0.005349999999999966,0.0
3355,2016-07-20,1.10141,1.10301,1.09815,1.10098,720336,2,-0.00042999999999993044,0.0
3356,2016-07-21,1.10098,1.10599,1.09796,1.10283,1089944,3,0.0018499999999999073,0.0
3357,2016-07-22,1.10283,1.1041,1.09555,1.09754,921575,4,-0.005290000000000017,0.0
3358,2016-07-23,0.0,0.0,0.0,0.0,0,5,0.0,-0.00041000000000002146
3360,2016-07-25,1.09713,1.09987,1.09519,1.09844,982174,0,0.0013100000000001444,0.0
3361,2016-07-26,1.09844,1.10298,1.09783,1.099,827578,1,0.0005599999999998939,0.0
3362,2016-07-27,1.099,1.1075,1.09612,1.10675,951265,2,0.007749999999999924,0.0
3363,2016-07-28,1.10675,1.11195,1.10591,1.10819,1086870,3,0.0014400000000001079,0.0
3364,2016-07-29,1.10817,1.11974,1.10727,1.11726,1037734,4,0.00908999999999982,0.0
3365,2016-07-30,0.0,0.0,0.0,0.0,0,5,0.0,0.0
3367,2016-08-01,1.11726,1.11836,1.11552,1.11724,875428,0,-1.999999999990898e-05,0.0
3368,2016-08-02,1.11723,1.12336,1.11622,1.12144,1021633,1,0.004210000000000047,0.0
3369,2016-08-03,1.12144,1.12171,1.11406,1.11443,900955,2,-0.007009999999999961,0.0
3370,2016-08-04,1.11443,1.11563,1.1114,1.11321,954614,3,-0.0012199999999999989,0.0
3371,2016-08-05,1.11322,1.11612,1.10458,1.10854,828148,4,-0.0046800000000000175,0.0
3372,2016-08-06,0.0,0.0,0.0,0.0,0,5,0.0,-0.0007700000000001594
3374,2016-08-08,1.10777,1.11049,1.10721,1.10863,837149,0,0.0008600000000000829,0.0
3375,2016-08-09,1.10863,1.11451,1.10705,1.11382,839670,1,0.005190000000000028,0.0
3376,2016-08-10,1.11382,1.11914,1.11382,1.1184,886246,2,0.0045800000000000285,0.0
3377,2016-08-11,1.1184,1.11842,1.11313,1.11345,774858,3,-0.00495000000000001,0.0
3378,2016-08-12,1.11345,1.12213,1.11335,1.11621,717909,4,0.0027599999999998737,0.0
3379,2016-08-13,0.0,0.0,0.0,0.0,0,5,0.0,0.0004900000000001015
3381,2016-08-15,1.1167,1.12034,1.11538,1.11809,803992,0,0.0013900000000000023,0.0
3382,2016-08-16,1.11808,1.13223,1.11795,1.12795,888052,1,0.009870000000000045,0.0
3383,2016-08-17,1.12795,1.13159,1.12407,1.1298,806182,2,0.0018499999999999073,0.0
3384,2016-08-18,1.12981,1.13663,1.12951,1.13414,841632,3,0.004329999999999945,0.0
3385,2016-08-19,1.13414,1.13488,1.13042,1.13216,707642,4,-0.0019799999999998708,0.0
3386,2016-08-20,0.0,0.0,0.0,0.0,0,5,0.0,-0.0012799999999999478
3388,2016-08-22,1.13088,1.13341,1.1271,1.13261,1122910,0,0.0017299999999997873,0.0
3389,2016-08-23,1.13261,1.13553,1.12965,1.12987,940517,1,-0.0027399999999999647,0.0
3390,2016-08-24,1.12986,1.13115,1.12452,1.12742,881496,2,-0.0024399999999999977,0.0
3391,2016-08-25,1.12742,1.12974,1.12651,1.12923,621283,3,0.0018099999999998673,0.0
3392,2016-08-26,1.12923,1.13408,1.11804,1.11951,692382,4,-0.009719999999999951,0.0
3393,2016-08-27,0.0,0.0,0.0,0.0,0,5,0.0,-0.0019899999999999363
3395,2016-08-29,1.11752,1.12077,1.1158,1.11851,883142,0,0.0009899999999998244,0.0
3396,2016-08-30,1.1185,1.11856,1.11321,1.11408,994411,1,-0.0044200000000000905,0.0
3397,2016-08-31,1.11407,1.11654,1.11232,1.11537,1097063,2,0.0013000000000000789,0.0
3398,2016-09-01,1.11537,1.12051,1.11276,1.1201,1142448,3,0.004730000000000123,0.0
3399,2016-09-02,1.1201,1.12521,1.11503,1.11539,965114,4,-0.004709999999999992,0.0
3400,2016-09-03,0.0,0.0,0.0,0.0,0,5,0.0,0.00019999999999997797
3402,2016-09-05,1.11559,1.11824,1.11395,1.11445,848075,0,-0.001140000000000141,0.0
3403,2016-09-06,1.11445,1.12631,1.11409,1.12432,1168309,1,0.009870000000000045,0.0
3404,2016-09-07,1.12432,1.12714,1.1229,1.1248,1039798,2,0.00048000000000003595,0.0
3405,2016-09-08,1.1248,1.13269,1.12407,1.12677,1226560,3,0.0019700000000000273,0.0
3406,2016-09-09,1.12677,1.1285,1.11985,1.12318,1125689,4,-0.003589999999999982,0.0
3407,2016-09-10,0.0,0.0,0.0,0.0,0,5,0.0,0.00024999999999986144
3409,2016-09-12,1.12343,1.12684,1.12103,1.12295,1274661,0,-0.00048000000000003595,0.0
3410,2016-09-13,1.12295,1.12602,1.12039,1.12183,1170672,1,-0.0011199999999997878,0.0
3411,2016-09-14,1.12185,1.1274,1.12137,1.1243,1097372,2,0.0024500000000000632,0.0
3412,2016-09-15,1.1243,1.12843,1.1219,1.124,1065472,3,-0.00029999999999996696,0.0
3413,2016-09-16,1.12401,1.12445,1.11495,1.11509,1028131,4,-0.008920000000000039,0.0
3414,2016-09-17,0.0,0.0,0.0,0.0,0,5,0.0,-8.999999999992347e-05
3416,2016-09-19,1.115,1.11978,1.11497,1.1172,1216510,0,0.0021999999999999797,0.0
3417,2016-09-20,1.1172,1.12134,1.11495,1.11531,1133791,1,-0.0018899999999999473,0.0
3418,2016-09-21,1.11531,1.12016,1.1123,1.11981,1318104,2,0.0044999999999999485,0.0
3419,2016-09-22,1.11981,1.12573,1.11849,1.12067,1317835,3,0.0008600000000000829,0.0
3420,2016-09-23,1.12067,1.12405,1.11938,1.12237,1125527,4,0.0017000000000000348,0.0
3421,2016-09-24,0.0,0.0,0.0,0.0,0,5,0.0,0.0005699999999999594
3423,2016-09-26,1.12294,1.12792,1.12211,1.12449,1278360,0,0.0015499999999999403,0.0
3424,2016-09-27,1.12449,1.12589,1.1191,1.12103,1251201,1,-0.0034600000000000186,0.0
3425,2016-09-28,1.12103,1.12369,1.1182,1.12293,1308076,2,0.0019000000000000128,0.0
3426,2016-09-29,1.12294,1.12497,1.11968,1.12055,1383744,3,-0.0023900000000001143,0.0
3427,2016-09-30,1.12054,1.12507,1.11533,1.12414,1318475,4,0.0035999999999998256,0.0
3428,2016-10-01,0.0,0.0,0.0,0.0,0,5,0.0,-0.0012699999999998823
3430,2016-10-03,1.12287,1.12442,1.1205,1.1206,1077313,0,-0.0022699999999999942,0.0
3431,2016-10-04,1.1206,1.12391,1.11379,1.12103,1230559,1,0.00042999999999993044,0.0
3432,2016-10-05,1.12103,1.12333,1.11897,1.12023,1127942,2,-0.0007999999999999119,0.0
3433,2016-10-06,1.12023,1.12093,1.11252,1.11318,1116176,3,-0.007050000000000001,0.0
3434,2016-10-07,1.11318,1.12051,1.11043,1.11986,1175461,4,0.006680000000000019,0.0
3435,2016-10-08,0.0,0.0,0.0,0.0,0,5,0.0,-0.0017100000000001003
3437,2016-10-10,1.11815,1.12032,1.11303,1.11316,1056138,0,-0.00499000000000005,0.0
3438,2016-10-11,1.11316,1.11373,1.10412,1.10442,1073203,1,-0.00873999999999997,0.0
3439,2016-10-12,1.10442,1.10611,1.10029,1.1003,1113537,2,-0.0041199999999999015,0.0
3440,2016-10-13,1.1003,1.10581,1.09855,1.10465,1025017,3,0.004349999999999854,0.0
3441,2016-10-14,1.10465,1.10565,1.09705,1.09715,1043016,4,-0.00749999999999984,0.0
3442,2016-10-15,0.0,0.0,0.0,0.0,0,5,0.0,-0.0002500000000000835
3444,2016-10-17,1.0969,1.10191,1.09638,1.10162,1110317,0,0.0047200000000000575,0.0
3445,2016-10-18,1.10162,1.10263,1.097,1.09915,961855,1,-0.0024699999999999722,0.0
3446,2016-10-19,1.09915,1.10048,1.0955,1.09693,986040,2,-0.0022200000000001108,0.0
3447,2016-10-20,1.09693,1.10392,1.09159,1.09199,1009280,3,-0.0049399999999999444,0.0
3448,2016-10-21,1.09199,1.09224,1.08592,1.08818,924627,4,-0.003810000000000091,0.0
3449,2016-10-22,0.0,0.0,0.0,0.0,0,5,0.0,-7.00000000000145e-05
3451,2016-10-24,1.08811,1.08996,1.08596,1.08716,539186,0,-0.0009500000000000064,0.0
3452,2016-10-25,1.08711,1.0905,1.08511,1.08782,193923,1,0.0007099999999999884,0.0
3453,2016-10-26,1.08783,1.09464,1.08744,1.09053,188826,2,0.0026999999999999247,0.0
3454,2016-10-27,1.09053,1.09422,1.08826,1.09016,181142,3,-0.00036999999999998145,0.0
3455,2016-10-28,1.09016,1.09917,1.08992,1.09824,186338,4,0.008080000000000087,0.0
3456,2016-10-29,0.0,0.0,0.0,0.0,0,5,0.0,0.0007199999999998319
3458,2016-10-31,1.09896,1.09912,1.09359,1.09671,192062,0,-0.0022499999999998632,0.0
3459,2016-11-01,1.09674,1.1069,1.09599,1.1053,221845,1,0.008559999999999901,0.0
3460,2016-11-02,1.10531,1.1123,1.10496,1.11023,242090,2,0.0049200000000000355,0.0
3461,2016-11-03,1.11023,1.11259,1.10596,1.11021,253894,3,-2.0000000000131024e-05,0.0
3462,2016-11-04,1.1102,1.11412,1.10798,1.11378,211706,4,0.0035799999999999166,0.0
3463,2016-11-05,0.0,0.0,0.0,0.0,0,5,0.0,-0.007409999999999917
3465,2016-11-07,1.10637,1.11103,1.10274,1.10413,241851,0,-0.0022400000000000198,0.0
3466,2016-11-08,1.10413,1.10669,1.09928,1.0994,224134,1,-0.004730000000000123,0.0
3467,2016-11-09,1.09945,1.12995,1.0907,1.09264,423032,2,-0.006809999999999983,0.0
3468,2016-11-10,1.09263,1.09537,1.08649,1.08856,311708,3,-0.004070000000000018,0.0
3469,2016-11-11,1.08857,1.09234,1.08303,1.08516,282410,4,-0.003410000000000135,0.0
3470,2016-11-12,0.0,0.0,0.0,0.0,0,5,0.0,-0.0018599999999999728
3472,2016-11-14,1.0833,1.08401,1.07091,1.07619,387571,0,-0.00710999999999995,0.0
3473,2016-11-15,1.0762,1.08166,1.07141,1.0738,297911,1,-0.0023999999999999577,0.0
3474,2016-11-16,1.07383,1.07595,1.06661,1.07027,283760,2,-0.0035600000000000076,0.0
3475,2016-11-17,1.07026,1.07455,1.06048,1.06144,249499,3,-0.00882000000000005,0.0
3476,2016-11-18,1.06145,1.06428,1.05692,1.05866,253013,4,-0.00279000000000007,0.0
3477,2016-11-19,0.0,0.0,0.0,0.0,0,5,0.0,0.000560000000000116
3479,2016-11-21,1.05922,1.06495,1.05788,1.0638,252508,0,0.0045800000000000285,0.0
3480,2016-11-22,1.06379,1.06579,1.05836,1.06244,220950,1,-0.0013499999999999623,0.0
3481,2016-11-23,1.06246,1.06436,1.05263,1.05393,224166,2,-0.008529999999999927,0.0
3482,2016-11-24,1.05395,1.05852,1.0518,1.05537,185669,3,0.0014199999999999768,0.0
3483,2016-11-25,1.05538,1.06273,1.05384,1.05901,206363,4,0.003630000000000022,0.0
3484,2016-11-26,0.0,0.0,0.0,0.0,0,5,0.0,0.0020999999999999908
3486,2016-11-28,1.06111,1.06856,1.05636,1.06101,244911,0,-9.999999999998899e-05,0.0
3487,2016-11-29,1.06103,1.06603,1.05649,1.06476,227410,1,0.003730000000000011,0.0
3488,2016-11-30,1.06476,1.06666,1.05527,1.0594,281445,2,-0.005360000000000031,0.0
3489,2016-12-01,1.05941,1.06696,1.05846,1.06643,277217,3,0.007020000000000026,0.0
3490,2016-12-02,1.06643,1.06898,1.06253,1.06632,241401,4,-0.0001100000000000545,0.0
3491,2016-12-03,0.0,0.0,0.0,0.0,0,5,0.0,-0.0037000000000000366
3493,2016-12-05,1.06262,1.07963,1.05055,1.07553,339490,0,0.012910000000000199,0.0
3494,2016-12-06,1.07552,1.07853,1.06986,1.07152,216777,1,-0.0040000000000000036,0.0
3495,2016-12-07,1.07152,1.07689,1.07098,1.07543,172316,2,0.00391000000000008,0.0
3496,2016-12-08,1.07543,1.08734,1.05973,1.06166,247573,3,-0.01377000000000006,0.0
